season,league,matchday,date,kickoff,home,away,home_goals,away_goals,result,stadium
2025,J2,第２４節第１日,2025-08-02,19:04,徳島,愛媛,1,0,H,鳴門大塚
2025,J2,第２４節第１日,2025-08-02,19:33,磐田,秋田,1,4,A,ヤマハ
2025,J2,第２４節第２日,2025-08-03,19:03,熊本,水戸,2,1,H,えがおＳ
2025,J1,第２５節第１日,2025-08-09,18:03,横浜FC,浦和,1,2,A,ニッパツ
2025,J1,第２５節第１日,2025-08-09,18:03,東京Ｖ,横浜FM,1,0,H,味スタ
2025,J2,第２５節第１日,2025-08-09,18:03,長崎,札幌,2,1,H,ピースタ
2025,J2,第２５節第１日,2025-08-09,18:03,秋田,藤枝,0,0,D,ソユスタ
2025,J1,第２５節第１日,2025-08-09,19:03,川崎Ｆ,福岡,2,5,A,Ｕ等々力
2025,J2,第２５節第１日,2025-08-09,19:03,大分,富山,2,2,D,クラド
2025,J2,第２５節第１日,2025-08-09,19:03,今治,熊本,3,2,H,アシさと
2025,J2,第２５節第１日,2025-08-09,19:04,大宮,千葉,0,1,A,ＮＡＣＫ
2025,J2,第２５節第２日,2025-08-10,18:04,いわき,磐田,3,1,H,ハワスタ
2025,J1,第２５節第２日,2025-08-10,18:36,広島,清水,0,0,D,Ｅピース
2025,J1,第２５節第２日,2025-08-10,19:03,柏,湘南,2,0,H,三協Ｆ柏
2025,J1,第２５節第２日,2025-08-10,19:03,FC東京,鹿島,0,1,A,味スタ
2025,J1,第２５節第２日,2025-08-10,19:03,Ｇ大阪,岡山,0,3,A,パナスタ
2025,J2,第２５節第２日,2025-08-10,19:03,愛媛,鳥栖,0,1,A,ニンスタ
2025,J1,第２５節第２日,2025-08-10,19:04,名古屋,京都,1,2,A,豊田ス
2025,J2,第２５節第２日,2025-08-10,19:04,山形,水戸,1,2,A,ＮＤスタ
2025,J1,第２５節第２日,2025-08-10,19:05,町田,神戸,2,0,H,Ｇスタ
2025,J2,第２５節第２日,2025-08-10,19:05,仙台,徳島,0,2,A,ユアスタ
2025,J1,第２５節第３日,2025-08-11,19:03,Ｃ大阪,新潟,3,1,H,ヨドコウ
2025,J2,第２５節第３日,2025-08-11,19:05,山口,甲府,0,1,A,みらスタ
2025,J2,第２６節第１日,2025-08-16,14:03,札幌,秋田,0,2,A,プレド
2025,J1,第２６節第１日,2025-08-16,18:03,鹿島,福岡,1,1,D,メルスタ
2025,J2,第２６節第１日,2025-08-16,18:03,水戸,磐田,1,3,A,Ｋｓスタ
2025,J2,第２６節第１日,2025-08-16,18:03,富山,今治,1,2,A,富山
2025,J3,第２３節第１日,2025-08-16,18:03,讃岐,岐阜,1,1,D,ピカスタ
2025,J3,第２３節第１日,2025-08-16,18:03,福島,栃木Ｃ,2,2,D,とうスタ
2025,J3,第２３節第１日,2025-08-16,18:03,長野,八戸,0,1,A,長野Ｕ
2025,J3,第２３節第１日,2025-08-16,18:04,北九州,奈良,0,1,A,ミクスタ
2025,J1,第２６節第１日,2025-08-16,18:33,清水,横浜FM,1,3,A,アイスタ
2025,J1,第２６節第１日,2025-08-16,19:03,湘南,FC東京,2,2,D,レモンＳ
2025,J1,第２６節第１日,2025-08-16,19:03,広島,Ｇ大阪,1,0,H,Ｅピース
2025,J1,第２６節第１日,2025-08-16,19:03,新潟,川崎Ｆ,1,1,D,デンカＳ
2025,J1,第２６節第１日,2025-08-16,19:03,町田,Ｃ大阪,3,0,H,Ｇスタ
2025,J1,第２６節第１日,2025-08-16,19:03,神戸,横浜FC,0,1,A,ノエスタ
2025,J1,第２６節第１日,2025-08-16,19:03,浦和,名古屋,2,1,H,埼玉
2025,J2,第２６節第１日,2025-08-16,19:03,熊本,藤枝,2,1,H,えがおＳ
2025,J2,第２６節第１日,2025-08-16,19:03,千葉,徳島,1,0,H,フクアリ
2025,J2,第２６節第１日,2025-08-16,19:03,山口,仙台,2,2,D,みらスタ
2025,J2,第２６節第１日,2025-08-16,19:03,山形,いわき,1,0,H,ＮＤスタ
2025,J3,第２３節第１日,2025-08-16,19:03,金沢,宮崎,2,3,A,ゴースタ
2025,J3,第２３節第１日,2025-08-16,19:03,鹿児島,相模原,3,0,H,白波スタ
2025,J3,第２３節第１日,2025-08-16,19:03,栃木SC,沼津,3,2,H,カンセキ
2025,J3,第２３節第１日,2025-08-16,19:03,群馬,FC大阪,2,0,H,正田スタ
2025,J3,第２３節第１日,2025-08-16,19:03,鳥取,高知,1,0,H,Ａｘｉｓ
2025,J3,第２３節第１日,2025-08-16,19:03,松本,琉球,1,1,D,サンアル
2025,J1,第２６節第１日,2025-08-16,19:04,京都,東京Ｖ,1,0,H,サンガＳ
2025,J2,第２６節第２日,2025-08-17,18:33,甲府,大分,2,0,H,ＪＩＴス
2025,J2,第２６節第２日,2025-08-17,19:03,愛媛,大宮,0,3,A,ニンスタ
2025,J2,第２６節第２日,2025-08-17,19:04,鳥栖,長崎,1,2,A,駅スタ
2025,J1,第２６節第２日,2025-08-17,19:30,岡山,柏,2,1,H,ＪＦＥス
2025,J1,第３０節第１日,2025-08-20,19:03,町田,Ｇ大阪,3,1,H,Ｇスタ
2025,J1,第３０節第１日,2025-08-20,19:03,広島,神戸,0,1,A,Ｅピース
2025,J1,第２７節第１日,2025-08-22,19:03,柏,浦和,4,2,H,三協Ｆ柏
2025,J1,第２７節第２日,2025-08-23,18:03,福岡,清水,0,0,D,ベススタ
2025,J2,第２７節第１日,2025-08-23,18:03,いわき,大分,4,0,H,ハワスタ
2025,J2,第２７節第１日,2025-08-23,18:03,秋田,今治,1,2,A,ソユスタ
2025,J3,第２４節第１日,2025-08-23,18:03,相模原,北九州,1,0,H,ギオンス
2025,J3,第２４節第１日,2025-08-23,18:03,栃木Ｃ,金沢,1,2,A,ＣＦＳ
2025,J3,第２４節第１日,2025-08-23,18:03,琉球,讃岐,1,1,D,沖縄県陸
2025,J3,第２４節第１日,2025-08-23,18:04,奈良,高知,3,0,H,ロートＦ
2025,J2,第２７節第１日,2025-08-23,18:33,甲府,札幌,1,2,A,ＪＩＴス
2025,J3,第２４節第１日,2025-08-23,18:33,八戸,FC大阪,1,1,D,プラスタ
2025,J1,第２７節第２日,2025-08-23,19:03,岡山,湘南,1,0,H,ＪＦＥス
2025,J1,第２７節第２日,2025-08-23,19:03,Ｇ大阪,横浜FC,3,2,H,パナスタ
2025,J1,第２７節第２日,2025-08-23,19:03,東京Ｖ,広島,0,3,A,味スタ
2025,J1,第２７節第２日,2025-08-23,19:03,Ｃ大阪,神戸,1,1,D,ヨドコウ
2025,J1,第２７節第２日,2025-08-23,19:03,新潟,鹿島,1,2,A,デンカＳ
2025,J2,第２７節第１日,2025-08-23,19:03,徳島,山形,1,0,H,鳴門大塚
2025,J2,第２７節第１日,2025-08-23,19:03,鳥栖,水戸,2,2,D,駅スタ
2025,J2,第２７節第１日,2025-08-23,19:03,大宮,熊本,1,0,H,ＮＡＣＫ
2025,J3,第２４節第１日,2025-08-23,19:03,群馬,栃木SC,0,1,A,正田スタ
2025,J3,第２４節第１日,2025-08-23,19:03,鳥取,松本,0,0,D,Ａｘｉｓ
2025,J1,第２７節第２日,2025-08-23,19:04,名古屋,川崎Ｆ,3,4,A,豊田ス
2025,J2,第２７節第１日,2025-08-23,19:04,藤枝,愛媛,4,1,H,藤枝サ
2025,J3,第２４節第１日,2025-08-23,19:04,宮崎,沼津,2,1,H,いちご
2025,J1,第２７節第２日,2025-08-23,19:33,横浜FM,町田,0,0,D,日産ス
2025,J2,第２７節第１日,2025-08-23,19:33,磐田,富山,2,0,H,ヤマハ
2025,J2,第２７節第２日,2025-08-24,18:03,長崎,山口,1,0,H,ピースタ
2025,J3,第２４節第２日,2025-08-24,19:03,鹿児島,長野,6,0,H,白波スタ
2025,J3,第２４節第２日,2025-08-24,19:03,岐阜,福島,0,2,A,長良川
2025,J1,第２７節第３日,2025-08-24,19:04,FC東京,京都,0,4,A,味スタ
2025,J2,第２７節第２日,2025-08-24,19:04,仙台,千葉,1,0,H,ユアスタ
2025,J2,第２８節第１日,2025-08-30,14:05,札幌,大宮,1,0,H,プレド
2025,J1,第２８節第１日,2025-08-30,18:03,横浜FC,東京Ｖ,0,0,D,ニッパツ
2025,J2,第２８節第１日,2025-08-30,18:03,水戸,山口,2,2,D,Ｋｓスタ
2025,J3,第２５節第１日,2025-08-30,18:03,長野,北九州,1,1,D,長野Ｕ
2025,J3,第２５節第１日,2025-08-30,18:03,高知,宮崎,1,2,A,春野陸
2025,J3,第２５節第１日,2025-08-30,18:03,松本,八戸,0,0,D,サンアル
2025,J3,第２５節第１日,2025-08-30,18:03,福島,鹿児島,2,2,D,とうスタ
2025,J3,第２５節第１日,2025-08-30,18:03,FC大阪,相模原,0,2,A,花園
2025,J3,第２５節第１日,2025-08-30,18:04,沼津,栃木Ｃ,4,5,A,愛鷹
2025,J2,第２８節第１日,2025-08-30,18:33,富山,熊本,0,1,A,富山
2025,J1,第２８節第１日,2025-08-30,19:03,神戸,横浜FM,1,0,H,ノエスタ
2025,J1,第２８節第１日,2025-08-30,19:03,京都,岡山,5,0,H,サンガＳ
2025,J2,第２８節第１日,2025-08-30,19:03,今治,いわき,0,2,A,アシさと
2025,J2,第２８節第１日,2025-08-30,19:03,千葉,甲府,2,1,H,フクアリ
2025,J2,第２８節第１日,2025-08-30,19:03,山形,鳥栖,3,2,H,ＮＤスタ
2025,J2,第２８節第１日,2025-08-30,19:03,徳島,秋田,1,1,D,鳴門大塚
2025,J3,第２５節第１日,2025-08-30,19:03,金沢,鳥取,2,0,H,ゴースタ
2025,J3,第２５節第１日,2025-08-30,19:03,栃木SC,奈良,1,1,D,カンセキ
2025,J3,第２５節第１日,2025-08-30,19:04,岐阜,琉球,1,0,H,長良川
2025,J2,第２８節第２日,2025-08-31,18:03,長崎,藤枝,2,1,H,ピースタ
2025,J3,第２５節第２日,2025-08-31,18:03,讃岐,群馬,3,2,H,ピカスタ
2025,J1,第２８節第２日,2025-08-31,18:33,清水,鹿島,1,1,D,アイスタ
2025,J1,第２８節第２日,2025-08-31,19:03,湘南,Ｇ大阪,4,5,A,レモンＳ
2025,J1,第２８節第２日,2025-08-31,19:03,柏,福岡,2,1,H,三協Ｆ柏
2025,J1,第２８節第２日,2025-08-31,19:03,名古屋,FC東京,1,1,D,豊田ス
2025,J1,第２８節第２日,2025-08-31,19:03,浦和,新潟,1,0,H,埼玉
2025,J1,第２８節第２日,2025-08-31,19:03,Ｃ大阪,広島,1,1,D,ヨドコウ
2025,J2,第２８節第２日,2025-08-31,19:03,大分,磐田,0,0,D,クラド
2025,J2,第２８節第２日,2025-08-31,19:03,愛媛,仙台,1,1,D,ニンスタ
2025,J1,第２８節第２日,2025-08-31,19:04,川崎Ｆ,町田,5,3,H,Ｕ等々力
2025,J3,第２６節第１日,2025-09-06,18:03,琉球,群馬,3,2,H,沖縄県陸
2025,J3,第２６節第１日,2025-09-06,18:03,相模原,長野,2,1,H,ギオンス
2025,J3,第２６節第１日,2025-09-06,18:03,北九州,岐阜,0,1,A,ミクスタ
2025,J3,第２６節第１日,2025-09-06,18:03,栃木Ｃ,松本,3,2,H,ＣＦＳ
2025,J3,第２６節第１日,2025-09-06,18:04,奈良,讃岐,4,3,H,ロートＦ
2025,J3,第２６節第１日,2025-09-06,18:33,八戸,沼津,1,0,H,プラスタ
2025,J3,第２６節第１日,2025-09-06,19:03,宮崎,栃木SC,2,3,A,いちご
2025,J3,第２６節第１日,2025-09-06,19:03,鹿児島,高知,4,1,H,白波スタ
2025,J3,第２６節第１日,2025-09-06,19:03,鳥取,福島,1,2,A,Ａｘｉｓ
2025,J3,第２６節第２日,2025-09-07,18:03,金沢,FC大阪,2,1,H,ゴースタ
2025,J1,第２９節第１日,2025-09-12,19:03,広島,京都,1,1,D,Ｅピース
2025,J1,第２９節第１日,2025-09-12,19:03,神戸,柏,0,0,D,ノエスタ
2025,J1,第２９節第１日,2025-09-12,19:05,町田,横浜FC,1,1,D,Ｇスタ
2025,J2,第２９節第１日,2025-09-13,14:03,札幌,いわき,1,5,A,プレド
2025,J3,第２７節第１日,2025-09-13,18:03,松本,沼津,2,0,H,サンアル
2025,J3,第２７節第１日,2025-09-13,18:03,北九州,群馬,1,0,H,ミクスタ
2025,J1,第２９節第２日,2025-09-13,18:04,福岡,Ｃ大阪,2,4,A,ベススタ
2025,J2,第２９節第１日,2025-09-13,18:04,藤枝,大分,1,1,D,藤枝サ
2025,J3,第２７節第１日,2025-09-13,18:04,相模原,岐阜,0,5,A,ギオンス
2025,J2,第２９節第１日,2025-09-13,18:05,仙台,水戸,1,1,D,ユアスタ
2025,J3,第２７節第１日,2025-09-13,18:05,奈良,鹿児島,0,2,A,ロートＦ
2025,J3,第２７節第１日,2025-09-13,18:05,福島,讃岐,4,2,H,とうスタ
2025,J2,第２９節第１日,2025-09-13,18:36,甲府,鳥栖,2,3,A,ＪＩＴス
2025,J1,第２９節第２日,2025-09-13,19:01,岡山,名古屋,0,1,A,ＪＦＥス
2025,J1,第２９節第２日,2025-09-13,19:03,横浜FM,川崎Ｆ,0,3,A,日産ス
2025,J1,第２９節第２日,2025-09-13,19:03,鹿島,湘南,3,0,H,メルスタ
2025,J3,第２７節第１日,2025-09-13,19:03,長野,鳥取,1,1,D,長野Ｕ
2025,J1,第２９節第２日,2025-09-13,19:04,Ｇ大阪,浦和,1,0,H,パナスタ
2025,J1,第２９節第２日,2025-09-13,19:05,新潟,清水,0,1,A,デンカＳ
2025,J2,第２９節第１日,2025-09-13,19:05,磐田,今治,1,0,H,ヤマハ
2025,J2,第２９節第１日,2025-09-13,19:07,大宮,長崎,1,2,A,ＮＡＣＫ
2025,J3,第２７節第２日,2025-09-14,18:06,高知,栃木SC,0,1,A,春野陸
2025,J2,第２９節第２日,2025-09-14,19:03,山形,富山,3,0,H,ＮＤスタ
2025,J2,第２９節第２日,2025-09-14,19:03,秋田,愛媛,3,2,H,ソユスタ
2025,J2,第２９節第２日,2025-09-14,19:03,山口,千葉,2,1,H,みらスタ
2025,J3,第２７節第２日,2025-09-14,19:05,宮崎,八戸,1,0,H,いちご
2025,J3,第２７節第３日,2025-09-15,17:05,FC大阪,栃木Ｃ,1,0,H,花園
2025,J3,第２７節第３日,2025-09-15,18:04,琉球,金沢,1,0,H,沖縄県陸
2025,J1,第２９節第３日,2025-09-15,19:04,FC東京,東京Ｖ,1,0,H,味スタ
2025,J2,第２９節第３日,2025-09-15,19:05,熊本,徳島,2,1,H,えがおＳ
2025,J3,第２８節第１日,2025-09-19,19:03,FC大阪,北九州,0,3,A,花園
2025,J2,第３０節第１日,2025-09-20,13:58,藤枝,磐田,2,1,H,藤枝サ
2025,J1,第３０節第２日,2025-09-20,17:03,名古屋,湘南,3,1,H,豊田ス
2025,J1,第３０節第２日,2025-09-20,18:03,東京Ｖ,岡山,4,2,H,味スタ
2025,J1,第３０節第２日,2025-09-20,18:03,横浜FC,新潟,1,0,H,ニッパツ
2025,J2,第３０節第１日,2025-09-20,18:03,長崎,富山,1,1,D,ピースタ
2025,J2,第３０節第１日,2025-09-20,18:03,いわき,水戸,0,0,D,ハワスタ
2025,J2,第３０節第１日,2025-09-20,18:03,仙台,山形,3,1,H,ユアスタ
2025,J3,第２８節第２日,2025-09-20,18:03,栃木Ｃ,高知,3,0,H,ＣＦＳ
2025,J3,第２８節第２日,2025-09-20,18:03,沼津,奈良,1,0,H,愛鷹
2025,J1,第３０節第２日,2025-09-20,18:33,Ｃ大阪,柏,1,1,D,ヨドコウ
2025,J2,第３０節第１日,2025-09-20,18:33,甲府,秋田,1,1,D,ＪＩＴス
2025,J3,第２８節第２日,2025-09-20,18:35,八戸,福島,1,0,H,プラスタ
2025,J1,第３０節第２日,2025-09-20,19:03,京都,清水,0,1,A,サンガＳ
2025,J1,第３０節第２日,2025-09-20,19:03,横浜FM,福岡,2,0,H,日産ス
2025,J2,第３０節第１日,2025-09-20,19:03,大分,山口,1,0,H,クラド
2025,J2,第３０節第１日,2025-09-20,19:03,大宮,今治,2,3,A,ＮＡＣＫ
2025,J2,第３０節第１日,2025-09-20,19:03,愛媛,千葉,0,1,A,ニンスタ
2025,J2,第３０節第１日,2025-09-20,19:03,徳島,札幌,1,2,A,鳴門大塚
2025,J2,第３０節第１日,2025-09-20,19:03,鳥栖,熊本,4,2,H,駅スタ
2025,J3,第２８節第２日,2025-09-20,19:03,鹿児島,宮崎,2,0,H,白波スタ
2025,J3,第２８節第２日,2025-09-20,19:03,鳥取,群馬,3,1,H,Ａｘｉｓ
2025,J3,第２８節第２日,2025-09-20,19:03,栃木SC,琉球,4,1,H,カンセキ
2025,J1,第３０節第２日,2025-09-20,19:04,浦和,鹿島,0,1,A,埼玉
2025,J1,第３０節第２日,2025-09-20,19:04,川崎Ｆ,FC東京,0,1,A,Ｕ等々力
2025,J3,第２８節第２日,2025-09-20,19:04,岐阜,長野,2,1,H,長良川
2025,J3,第２８節第３日,2025-09-21,16:03,讃岐,相模原,2,0,H,県立丸亀
2025,J1,第３１節第１日,2025-09-23,14:03,新潟,名古屋,0,0,D,デンカＳ
2025,J1,第３１節第１日,2025-09-23,18:03,清水,浦和,0,0,D,アイスタ
2025,J1,第３１節第１日,2025-09-23,18:03,FC東京,福岡,1,0,H,味スタ
2025,J1,第３１節第１日,2025-09-23,18:03,岡山,横浜FC,0,0,D,ＪＦＥス
2025,J1,第３１節第１日,2025-09-23,18:03,鹿島,Ｃ大阪,3,1,H,メルスタ
2025,J1,第３１節第１日,2025-09-23,19:03,Ｇ大阪,横浜FM,3,1,H,パナスタ
2025,J1,第３１節第１日,2025-09-23,19:03,京都,町田,1,1,D,サンガＳ
2025,J1,第３１節第１日,2025-09-23,19:03,神戸,東京Ｖ,4,0,H,ノエスタ
2025,J1,第３１節第１日,2025-09-23,19:03,柏,広島,0,0,D,三協Ｆ柏
2025,J1,第３１節第１日,2025-09-23,19:03,湘南,川崎Ｆ,1,2,A,レモンＳ
2025,J3,第２９節第１日,2025-09-26,13:03,八戸,鹿児島,1,0,H,プラスタ
2025,J2,第３１節第１日,2025-09-27,14:04,札幌,仙台,0,3,A,プレド
2025,J1,第３２節第１日,2025-09-27,16:03,町田,岡山,1,0,H,Ｇスタ
2025,J1,第３２節第１日,2025-09-27,17:03,Ｇ大阪,新潟,4,2,H,パナスタ
2025,J1,第３２節第１日,2025-09-27,17:03,名古屋,鹿島,0,4,A,豊田ス
2025,J1,第３２節第１日,2025-09-27,18:03,東京Ｖ,浦和,0,0,D,味スタ
2025,J1,第３２節第１日,2025-09-27,18:03,福岡,広島,1,2,A,ベススタ
2025,J2,第３１節第１日,2025-09-27,18:03,千葉,熊本,2,2,D,フクアリ
2025,J2,第３１節第１日,2025-09-27,18:03,いわき,甲府,2,3,A,ハワスタ
2025,J2,第３１節第１日,2025-09-27,18:03,山形,山口,2,1,H,ＮＤスタ
2025,J3,第２９節第２日,2025-09-27,18:03,北九州,高知,0,2,A,ミクスタ
2025,J3,第２９節第２日,2025-09-27,18:03,栃木Ｃ,鳥取,1,0,H,ＣＦＳ
2025,J3,第２９節第２日,2025-09-27,18:03,沼津,岐阜,1,2,A,愛鷹
2025,J3,第２９節第２日,2025-09-27,18:03,奈良,FC大阪,1,1,D,ロートＦ
2025,J3,第２９節第２日,2025-09-27,18:06,金沢,讃岐,2,1,H,ゴースタ
2025,J1,第３２節第１日,2025-09-27,19:03,神戸,清水,2,1,H,ノエスタ
2025,J2,第３１節第１日,2025-09-27,19:03,大分,愛媛,0,3,A,クラド
2025,J2,第３１節第１日,2025-09-27,19:03,今治,鳥栖,1,1,D,アシさと
2025,J2,第３１節第１日,2025-09-27,19:03,磐田,大宮,3,4,A,ヤマハ
2025,J3,第２９節第２日,2025-09-27,19:03,群馬,相模原,1,1,D,正田スタ
2025,J3,第２９節第２日,2025-09-27,19:04,宮崎,琉球,4,2,H,いちご
2025,J3,第２９節第３日,2025-09-28,13:03,松本,栃木SC,1,1,D,サンアル
2025,J3,第２９節第３日,2025-09-28,13:03,福島,長野,1,4,A,とうスタ
2025,J2,第３１節第２日,2025-09-28,13:04,秋田,長崎,0,0,D,ソユスタ
2025,J2,第３１節第２日,2025-09-28,14:03,水戸,藤枝,2,0,H,Ｋｓスタ
2025,J2,第３１節第２日,2025-09-28,15:03,富山,徳島,1,3,A,富山
2025,J1,第３２節第２日,2025-09-28,17:03,横浜FC,湘南,1,0,H,ニッパツ
2025,J1,第３２節第２日,2025-09-28,18:04,FC東京,横浜FM,2,3,A,味スタ
2025,J1,第３２節第２日,2025-09-28,18:33,Ｃ大阪,京都,1,2,A,ヨドコウ
2025,J1,第３２節第２日,2025-09-28,19:03,川崎Ｆ,柏,4,4,D,Ｕ等々力
2025,J1,第３３節第１日,2025-10-03,19:03,湘南,東京Ｖ,0,1,A,レモンＳ
2025,J1,第３３節第２日,2025-10-04,13:03,清水,FC東京,1,1,D,アイスタ
2025,J1,第３３節第２日,2025-10-04,13:33,名古屋,Ｃ大阪,2,1,H,豊田ス
2025,J1,第３３節第２日,2025-10-04,14:03,新潟,岡山,1,1,D,デンカＳ
2025,J2,第３２節第１日,2025-10-04,14:03,千葉,長崎,0,2,A,フクアリ
2025,J2,第３２節第１日,2025-10-04,14:03,藤枝,富山,0,1,A,藤枝サ
2025,J3,第３０節第１日,2025-10-04,14:03,長野,金沢,1,3,A,長野Ｕ
2025,J3,第３０節第１日,2025-10-04,14:03,岐阜,群馬,2,1,H,長良川
2025,J2,第３２節第１日,2025-10-04,14:05,札幌,山形,1,2,A,プレド
2025,J2,第３２節第１日,2025-10-04,15:03,仙台,大宮,1,2,A,ユアスタ
2025,J1,第３３節第２日,2025-10-04,16:03,広島,町田,2,1,H,Ｅピース
2025,J2,第３２節第１日,2025-10-04,16:04,甲府,磐田,0,1,A,ＪＩＴス
2025,J1,第３３節第２日,2025-10-04,16:33,福岡,横浜FC,1,0,H,ベススタ
2025,J1,第３３節第２日,2025-10-04,17:03,浦和,神戸,1,0,H,埼玉
2025,J1,第３３節第２日,2025-10-04,17:33,柏,横浜FM,1,0,H,三協Ｆ柏
2025,J3,第３０節第１日,2025-10-04,18:03,相模原,八戸,0,1,A,ギオンス
2025,J3,第３０節第１日,2025-10-04,18:03,鹿児島,栃木Ｃ,0,3,A,白波スタ
2025,J3,第３０節第１日,2025-10-04,18:04,琉球,奈良,0,2,A,沖縄県陸
2025,J1,第３３節第２日,2025-10-04,19:03,京都,川崎Ｆ,1,1,D,サンガＳ
2025,J3,第３０節第２日,2025-10-05,13:03,福島,松本,1,0,H,とうスタ
2025,J2,第３２節第２日,2025-10-05,14:03,秋田,大分,0,0,D,ソユスタ
2025,J2,第３２節第２日,2025-10-05,14:03,山口,鳥栖,1,2,A,みらスタ
2025,J3,第３０節第２日,2025-10-05,14:03,讃岐,宮崎,1,5,A,県立丸亀
2025,J3,第３０節第２日,2025-10-05,14:03,高知,沼津,0,1,A,春野陸
2025,J3,第３０節第２日,2025-10-05,14:03,栃木SC,北九州,0,1,A,カンセキ
2025,J3,第３０節第２日,2025-10-05,14:03,鳥取,FC大阪,1,2,A,ヤジン
2025,J2,第３２節第２日,2025-10-05,14:05,徳島,今治,1,0,H,鳴門大塚
2025,J1,第３３節第３日,2025-10-05,15:03,鹿島,Ｇ大阪,0,0,D,メルスタ
2025,J2,第３２節第２日,2025-10-05,15:03,熊本,いわき,0,2,A,えがおＳ
2025,J2,第３２節第２日,2025-10-05,16:03,愛媛,水戸,1,3,A,ニンスタ
2025,J3,第３１節第１日,2025-10-10,19:03,FC大阪,琉球,3,0,H,たけびし
2025,J3,第３１節第２日,2025-10-11,14:03,栃木Ｃ,奈良,3,0,H,ＣＦＳ
2025,J3,第３１節第２日,2025-10-11,14:03,北九州,鹿児島,1,1,D,ミクスタ
2025,J3,第３１節第３日,2025-10-12,14:03,群馬,八戸,0,4,A,正田スタ
2025,J3,第３１節第３日,2025-10-12,14:03,鳥取,相模原,2,1,H,ヤジン
2025,J3,第３１節第３日,2025-10-12,14:04,金沢,沼津,3,1,H,ゴースタ
2025,J3,第３１節第３日,2025-10-12,14:04,栃木SC,福島,1,0,H,カンセキ
2025,J3,第３１節第３日,2025-10-12,14:04,高知,岐阜,1,3,A,春野陸
2025,J3,第３１節第４日,2025-10-13,14:03,長野,讃岐,1,0,H,長野Ｕ
2025,J3,第２８節第４日,2025-10-15,19:04,金沢,松本,1,0,H,ゴースタ
2025,J1,第３４節第１日,2025-10-17,19:03,広島,FC東京,0,0,D,Ｅピース
2025,J1,第３４節第１日,2025-10-17,19:03,神戸,鹿島,0,0,D,ノエスタ
